txn_city_corrected_name,txn_city_lat,txn_city_long,txn_city
Bachatsky,54.28702759999999,86.10417170000001,BACHATSKY
BACRYG,-1.0,-1.0,BACRYG
14,47.7279859,7.5517602,BAD BELLINGEN
4000,39.8813124,-83.0544279,BAD FALLINGBO
6,47.120176,13.1409709,BAD GASTEIN
Badalona,41.4469883,2.2450325,BADALONA
76,48.7538889,8.244444399999999,BADENBADEN
7823,38.6503903,-90.337824,BADIA
Jimbaran,-8.7848328,115.1940409,BADUNG
Jimbaran,-8.7848328,115.1940409,BADUNG BALI
No.16,-8.740549699999999,115.1735412,BADUNG KAB
No.16,-8.740549699999999,115.1735412,BADUNG KAB.
Bayevo,53.2654957,80.7651834,BAEVO
Bagayevka,51.41558759999999,45.8272583,BAGAEVKA
Bagaevskaya,47.3130888,40.379976,BAGAEVSKAYA
28,47.32152070000001,40.369526,BAGAEVSKIJ RA
Bogdanovich,56.7743358,62.05229229999999,BAGDANOVIH
Bagrationovsk,54.3865829,20.6396685,BAGRATIONOVS
Bagrationovsk,54.3865829,20.6396685,BAGRATIONOVSK
Bagrinovo,56.1571615,40.2960315,BAGRINOVO
Баҡсаһарай,54.5749721,53.5504162,BAHCHISARAJ
Баҡсаһарай,54.5749721,53.5504162,BAHCHISARAY
Baymak,52.5974199,58.30644189999999,BAIMAK
Bayım,53.72994569999999,58.84268050000001,BAIMOVO
Bayım,53.72994569999999,58.84268050000001,BAIMOVO S.
Alexander River National Park,32.395618,34.868194,BAIT YANAI
BAJCHUROVO,-1.0,-1.0,BAJCHUROVO
Байгилде,54.9831796,56.5100946,BAJGILDINO
Lake Baikal,53.5587003,108.1649965,BAJKAL
Balakovo,52.0245587,47.7806627,BAJKALOVO
Baykalsk,51.5097192,104.1421188,BAJKALSK
Baymak,52.5974199,58.30644189999999,BAJMAK
Bajmurzino,55.6712088,55.6130228,BAJMURZINO
Bairamgulovo,55.372937,60.5060823,BAJRAMGULOVO
Balakovo,52.0245587,47.7806627,BAJSUBAKOVO
Bakal,54.9472263,58.8124434,BAKAL
Bakal,54.9472263,58.8124434,BAKALI
Bakalinsky District,55.1687564,53.813318,BAKALINSKIJ
Bakalinsky District,55.1687564,53.813318,BAKALINSKIY R
Баҡалы,55.8217258,55.72353820000001,BAKALY
BAKHCHEEVO,-1.0,-1.0,BAKHCHEEVO
Баҡсаһарай,54.5749721,53.5504162,BAKHCHISARAJ
Bakhtemir,46.179469,47.81457280000001,BAKHTEMIR
BAKHTYBAEVO,-1.0,-1.0,BAKHTYBAEVO
Baku,40.40926169999999,49.8670924,BAKI
Bakirovo,54.5383059,52.0383915,BAKIROVO
Bakiykovo,56.5546453,58.1605557,BAKIYKOVO
Baklashi,52.222333,104.022,BAKLASHI
Baklushi,52.3914062,44.5693217,BAKLUSHI
Ба́ковка,55.6826036,37.3149893,BAKOVKA
Bakryazh,56.883486,57.71818209999999,BAKRYAZH
Baksan,43.6858092,43.5343834,BAKSAN
Baku,40.40926169999999,49.8670924,BAKU
Bakunino,55.1518096,38.7342996,BAKUNINO
BAKUR,-1.0,-1.0,BAKUR
Balabanovo,55.1811016,36.6662848,BALABANOVO
BALACHETYRMA,-1.0,-1.0,BALACHETYRMA
Balakhna,56.5046948,43.6017674,BALAHNA
Balakhna,56.5046948,43.6017674,BALAKHNA
Balakhninskiy,57.995662,114.2615751,BALAKHNINSKIY
Balakhta,55.3831015,91.624371,BALAKHTA
Balakirevo,56.50371999999999,38.8375707,BALAKIREVO
6,59.947913,30.2781873,BALAKLAVA
Balakovo,52.0245587,47.7806627,BALAKOVO
Balakovo,52.0245587,47.7806627,BALAKOVO G
101,38.888684,-77.004719,BALANDINA
Balashikha,55.7981904,37.9679867,BALASHEJKA
Balashikha,55.7981904,37.9679867,BALASHICHA
Balashikha,55.7981904,37.9679867,BALASHIHA
Balashikha,55.7981904,37.9679867,BALASHIHA MKR
Balashikha,55.7981904,37.9679867,BALASHIKH.RN
Balashikha,55.7981904,37.9679867,BALASHIKHA
Balashikha,55.7981904,37.9679867,BALASHIKHA G
Balashikha,55.7981904,37.9679867,BALASHIKHA M
Balashov,51.5434378,43.1788056,BALASHOV
Gorod Balashov,51.5431817,43.1770957,BALASHOV G
Balezino,57.9701389,53.004901,BALEZINO
Balezino,57.9701389,53.004901,BALEZINO P.
Balezinsky District,58.03806759999999,53.2450845,BALEZINSKIY
Jimbaran,-8.7848328,115.1940409,BALI
103,48.1648035,8.606916199999999,BALINGEN
Balta,42.9183075,44.6279164,BALTA
Baltiysk,54.6591222,19.9228947,BALTIJSK
Baltiysky District,54.75631139999999,19.9902914,BALTIJSKIJ
Baltiya,55.7797461,37.0860825,BALTIYA
Baltiysk,54.6591222,19.9228947,BALTIYSK
Baltiysk,54.6591222,19.9228947,BALTIYSK G
Baltym,56.9947708,60.606253,BALTYM
Baltiysk,54.6591222,19.9228947,BALTYSK
Athens,33.9480053,-83.3773221,BAMBERG
#200,48.4304204,-123.3642599,BAMBORA
307,34.8842334,-82.7065822,BANGKOK
Gundulićeva,44.7771001,17.2025017,BANJA LUKA
99,41.83086,23.476532,BANSKO
Balabanovo,55.1811016,36.6662848,BARABANOVO
Barabinsk,55.3505535,78.3481315,BARABINSK
Barabinsk,55.3505535,78.3481315,BARABINSKIY
United States,37.09024,-95.712891,BARABK
Barangol,51.680166,85.780463,BARANGOL
Baranovichi,53.132139,26.0166026,BARANOVICHI
Baranovka,48.116667,46.0666671,BARANOVKA
Buranovo,56.5906135,53.3269241,BARANOVO
Baranovskaya,60.54,39.5602781,BARANOVSKAYA
BARAPOVKA,-1.0,-1.0,BARAPOVKA
Baratayevka,54.2897311,48.2100993,BARATAEVKA
2,59.93983170000001,30.3145597,BARCELOA
24th Floor,34.0621526,-118.415717,BARCELONA
Barda,56.92692049999999,55.5868091,BARDA
130,41.1100307,16.8722537,BARI
Bilibino,68.05359949999999,166.448224,BARIBINO
5201,33.06987489999999,-96.8110666,BARIYSHEVO S.
Baryatino,54.2907583,34.5192951,BARJATINO
Barlak,55.2106365,83.2217581,BARLAK
BARLAKSKII,-1.0,-1.0,BARLAKSKII
Barlakskiy,55.1700235,83.2395816,BARLAKSKIY
Barmino,56.1067713,45.5120652,BARMINO
Barnaul,53.3497499,83.78357369999999,BARNA
Durham,36.0014258,-78.9382286,BARNA G
Barnaul,53.3497499,83.78357369999999,BARNAU
Barnaul,53.3497499,83.78357369999999,BARNAUL
Barnaul,53.3497499,83.78357369999999,BARNAUL G
Barnaul,53.3497499,83.78357369999999,BARNAUL P BEL
Barskoye,58.83083300000001,39.995833,BARSKOE
5,44.0422751,42.8588017,BARSOVA
Barsovo,61.25305599999999,73.1880561,BARSOVO
BARSOVO SURGU,-1.0,-1.0,BARSOVO SURGU
Barsuki,43.2596295,44.8097029,BARSUKI
BARTOLOMEEVSK,-1.0,-1.0,BARTOLOMEEVSK
Bartoszyce,54.2533,20.80806,BARTOSZYCE
Barvikha,55.74099760000001,37.283156,BARVIKHA
Buryatia,54.83311459999999,112.406053,BARYATINO
Barybino,55.264618,37.8869916,BARYBINO
Bykovo,55.6222772,38.0641286,BARYKOVO
Barysh,53.65362709999999,47.1080479,BARYSH
Barysh,53.65362709999999,47.1080479,BARYSH G
Baryshevo,60.6930087,29.5853974,BARYSHEVO
Baryshevo,60.6930087,29.5853974,BARYSHEVO S
BARYSHEVSKIJ,-1.0,-1.0,BARYSHEVSKIJ
1,47.55712,7.5828753,BASEL
Republic of Bashkortostan,54.2312172,56.1645257,BASHKORTOSTAN
Bashkova,58.3047442,68.3006747,BASHKOVA
Bashmakovo,53.2178402,43.02765790000001,BASHMAKOVO
Bashur,56.77722199999999,53.438056,BASHUR
Baskatovka,51.79549489999999,46.984833,BASKATOVKA
Bataysk,47.139761,39.7378477,BATAISK
Bataysk,47.139761,39.7378477,BATAIYSK
Bataysk,47.139761,39.7378477,BATAJSK
Batareynaya,52.3885437,104.1364256,BATAREYNAYA
Bataysk,47.139761,39.7378477,BATAYSK
Gorod Bataysk,47.1413514,39.73922,BATAYSK G
BATOVKA,-1.0,-1.0,BATOVKA
Butovo,55.5456456,37.589833,BATOVO
Batrak,55.12192030000001,53.2446209,BATRAK
Batyrevo,55.066501,47.609937,BATYREVO
Km. 1,18.6623694,-68.3961698,BAVARO
Km. 1,18.6623694,-68.3961698,BAVAROPUNTA
Bavleny,56.39170319999999,39.5833285,BAVLENY
Bavly,54.4032443,53.2355478,BAVLI
Bavly,54.4032443,53.2355478,BAVLY
Bayanday,53.06313100000001,105.5158205,BAYANDAJ
Bayazitova,55.8982664,61.9296818,BAYAZITOVO S.
Baykalovo,57.3989951,63.76221109999999,BAYKALOVO
Lake Baikal,53.5587003,108.1649965,BAYKALSKIY TR
Bayki,55.8427903,56.8115839,BAYKI
Baykibasjevo,55.8078774,56.5738962,BAYKIBASHEVO
Baymak,52.5974199,58.30644189999999,BAYMAK
Baymaksky District,52.6171089,58.1627665,BAYMAKSKIY R
Bayrak,54.2681633,54.1034902,BAYRAK
Argazi,55.3580876,60.43274460000001,BAYRAMGULOVO
BAYUNOVSKIE K,-1.0,-1.0,BAYUNOVSKIE K
BAZ.MATAKI,-1.0,-1.0,BAZ.MATAKI
Boston,42.3504997,-71.1053991,BAZ.MATAKI S
BAZARNIE MATA,-1.0,-1.0,BAZARNIE MATA
Republic of Tatarstan,55.1802364,50.7263945,BAZARNYE MATA
Kara River,69.0993926,64.7259993,BAZARNYJ KARA
Bazarnyy,52.7763049,87.1063041,BAZARNYY KARA
Bazarnyi Syzgan,53.7504786,46.7575643,BAZARNYY SYZG
Bazjenovo,53.9752332,53.90184199999999,BAZHENOVO
Bazhukovo,56.5228056,59.2287073,BAZHUKOVO
Bazoy,55.7486398,83.3657132,BAZOJ
230,40.5764322,-73.9660894,BE
36,40.761851,-73.97196679999999,BEAUVAIS
Bedryazh,56.57516099999999,55.883986,BEDRYAZH
"39, стр. 1",55.7322712,37.6257694,BEG
Oslav'ye,59.44490820000001,29.3987691,BEGUNICY
12311,35.0699266,-80.8442227,BEIJING
Beketsjevo,52.6580818,56.3609379,BEKECHEVO
Beketovo,53.9193095,53.8864083,BEKETOVO
475,45.5154553,-73.5623129,BEKF
Bekhteevka,50.7960447,37.2092973,BEKHTEEVKA
Belaya River,54.3322635,56.4397179,BELAJA HOLUNI
Belavka,55.98879359999999,46.0894843,BELAVKA
Belaya River,54.3322635,56.4397179,BELAYA
Belaya Glina,46.08116889999999,40.8683033,BELAYA GLINA
Belaya Glina,46.0829299,40.8731708,BELAYA GLINA STATION
Belaya Kalitva,48.17726450000001,40.8020946,BELAYA KALITV
Belaya River,54.3322635,56.4397179,BELAYA KHOLUN
Belaya Rechka,43.4319666,43.5306755,BELAYA RECHKA
365,46.430765,-67.6235311,BELAYA SL
365,46.430765,-67.6235311,BELAYA SL.
Belebey,54.10624600000001,54.10529620000001,BELEBEIY
Belebey,54.10624600000001,54.10529620000001,BELEBEJ
Belebey,54.10624600000001,54.10529620000001,BELEBEJJ
Belebey,54.10624600000001,54.10529620000001,BELEBEY
Belebey,54.10624600000001,54.10529620000001,BELEBEY G
BELEHTA,-1.0,-1.0,BELEHTA
Belekhta,55.2620958,76.817126,BELEKHTA
Belenikhino,50.9405528,36.6227138,BELENIKHINO
Belyov,53.8117984,36.126424,BELEV
106,44.4252301,-69.00519129999999,BELFAST
Belgorod,50.5997134,36.5982621,BELGOROD
Belgorod,50.5997134,36.5982621,BELGOROD BEL
BELGOROD BYK,-1.0,-1.0,BELGOROD BYK
Belgorod,50.5997134,36.5982621,BELGOROD DUB
Gorod Belgorod,50.6060288,36.5814879,BELGOROD G
Gorod Belgorod,50.6060288,36.5814879,BELGOROD G.
Belgorod,50.5997134,36.5982621,BELGOROD GOS
Belgorod,50.5997134,36.5982621,BELGOROD KOM
Belgorod,50.5997134,36.5982621,BELGOROD KRA
Belgorod,50.5997134,36.5982621,BELGOROD MAY
Belgorod,50.5997134,36.5982621,BELGOROD NOV
Belgorod,50.5997134,36.5982621,BELGOROD P.
85,50.5940354,36.5761315,BELGOROD RAZ
Belgorod Oblast,50.71069259999999,37.7533377,BELGOROD REGI
Belgorod,50.5997134,36.5982621,BELGOROD S.
85,50.5940354,36.5761315,BELGOROD SEV
Belgorod,50.5997134,36.5982621,BELGOROD STR
Belgorod,50.5997134,36.5982621,BELGOROD TAV
Belgorod,50.5997134,36.5982621,BELGOROD ZEL
14,50.581741,36.642724,BELGORODGOST
Belgorod,50.5997134,36.5982621,BELGORODRAZU
Ob,54.9972485,82.70317229999999,BELGORODSK.OB
Belgorod Oblast,50.71069259999999,37.7533377,BELGORODSKAJA
Belgorod Oblast,50.71069259999999,37.7533377,BELGORODSKAYA
Belgorod Oblast,50.71069259999999,37.7533377,BELGORODSKIIY
Belgorod,50.5997134,36.5982621,BELGORODSKIJJ
Белгоро́дское,48.5959561,133.7276117,BELGORODSKOE
Belgorod,50.5997134,36.5982621,BELGORODSTRO
Belgorod,50.5997134,36.5982621,BELGRD
Belitsa,51.1178118,35.5528439,BELICA
Belidzhi,41.8630761,48.3930039,BELIDZHI
Belinsky,52.9674667,43.4169319,BELINSKIJ
Bely,55.8337818,32.9389926,BELIY KLUCH
Belyi Yar,58.4468168,85.03452999999999,BELIY YAR
Belkino,55.1262206,36.5964649,BELKINO
7в,47.2742762,39.7628361,BELLAGIO
BELLAV,-1.0,-1.0,BELLAV
BELMA,-1.0,-1.0,BELMA
BELOBEZVODNO,-1.0,-1.0,BELOBEZVODNO
Beloborodovo,55.6112155,36.39454,BELOBORODOVO
Beloyevo,59.142445,54.494221,BELOEVO
Beloglazovo,56.7941517,43.5539583,BELOGLAZOVO
Belogolovl',53.40484559999999,33.6110542,BELOGOLOVL
#1605,28.5469663,-81.3793527,BELOGORE
Belogor'ye,51.7287109,38.2182567,BELOGORIE
Belogorsk,50.920068,128.4799681,BELOGORSK
Gorod Belogorsk,50.8984935,128.4686325,BELOGORSK G
Belogorsk,50.920068,128.4799681,BELOGORSKOE G
Beloyarsky,63.7064673,66.66390290000001,BELOIARSKII
Belogorsk,50.920068,128.4799681,BELOJARSKIJ
Belokamenka,69.0807931,33.1671531,BELOKAMENKA
Belokurikha,51.9948245,84.99355609999999,BELOKURIHA
Belokurikha,51.9948245,84.99355609999999,BELOKURIKHA
Belomestnoye,50.6912127,37.7168831,BELOMESTNOE
Belomorsk,64.5198401,34.7586538,BELOMORSK
Beloostrov,60.14632040000001,30.0137289,BELOOSTROV
Beloozyorskiy,55.4616385,38.4329833,BELOOZERSKIJ
Belozersk,60.0336039,37.790996,BELOOZERSKIY
Belozersk,60.0336039,37.790996,BELOOZERSKY
Belozersk,60.0336039,37.790996,BELOOZESKIJ
Beloyarsky,63.7064673,66.66390290000001,BELOOZYERSKIY
Belorechensk,44.7656192,39.8719353,BELORECHENSK
Belorechensk,44.7656192,39.8719353,BELORECHENSKA
Belorechensk,44.7656192,39.8719353,BELORECHENSKI
Beloretsk,53.9675527,58.41007159999999,BELORECK
Beloretsk,53.9675527,58.41007159999999,BELORECZK
Beloretsk,53.9675527,58.41007159999999,BELORETCK
Beloretsk,53.9675527,58.41007159999999,BELORETSK
Beloretsk,53.9675527,58.41007159999999,BELORETSK G
"4, корп. 1",59.830799,30.2048872,BELORUSSKIJ
Belousovka,53.5454137,38.0607532,BELOUSOVKA
Belousovo,55.092387,36.6649527,BELOUSOVO
Belovo,54.4221106,86.30347979999999,BELOVO
Belovo,54.4221106,86.30347979999999,BELOVO G
Belovo,54.4221106,86.30347979999999,BELOVO PGT IN
Beloyarsky,63.7064673,66.66390290000001,BELOYARKA
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKI
Beloyarsky,56.7586153,61.41507709999999,BELOYARSKII
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKIIY
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKIJ
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKIY
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKIY P
Beloyarskiy Rayon,56.6352388,61.3408057,BELOYARSKIY R
Beloyarsky,63.7064673,66.66390290000001,BELOYARSKY
BELOZERE,-1.0,-1.0,BELOZERE
Belozerka,51.60607170000001,43.531904,BELOZERKA
Belozersk,60.0336039,37.790996,BELOZERKI
Belozersky District,59.9182986,37.3882502,BELOZERKI RN
Belozerki,53.4418906,50.3653643,BELOZERKI SEL
Belozerovo,55.83337419999999,44.2678091,BELOZEROVO
Belozerskoye,55.8240814,65.57567259999999,BELOZERSKOE
Belyi Yar,58.4468168,85.03452999999999,BELY YAR
Belyakovskoye,55.6456343,68.09674389999999,BELYAKOVSKOE
Belyanaya Gora,55.7934973,36.0956923,BELYANAYA GOR
Belyanitsy,57.6983384,36.9714755,BELYANICY
Belyanitsy,57.0234588,40.89567690000001,BELYANITSY
Belyanka,50.4616279,37.1889428,BELYANKA
355,40.8104091,-96.6354613,BELYAR
Belye Berega,53.2072945,34.6627954,BELYE BEREGA
BELYE KRISTY,-1.0,-1.0,BELYE KRISTY
300,37.6466539,-122.3941019,BELYEV
Belyi Yar,58.4468168,85.03452999999999,BELYI YAR
Bely,55.8337818,32.9389926,BELYJ
Belyi Yar,58.4468168,85.03452999999999,BELYJ JAR
Belyy Klyuch,54.2211604,48.29172579999999,BELYJ KLYUCH
Belyi Yar,58.4468168,85.03452999999999,BELYJ YAR
Bely,55.8337818,32.9389926,BELYY
Belyi Yar,58.4468168,85.03452999999999,BELYY YAR
Belyi Yar,58.4468168,85.03452999999999,BELYYAR
1700,26.0335189,-98.3847731,BENITO JUAREZ
Bnei Brak,32.084932,34.835226,BENY BRAK
Belgorod,50.5997134,36.5982621,BEOGRAD
Novi Beograd,44.8099561,20.380088,BEOGRAD NOVI
Belgrade,44.8125449,20.4612299,BEOGRAD STAR
Belgrade,44.8125449,20.4612299,BEOGRADSTARI
Berdsk,54.7750638,83.08003149999999,BERDSK
Gorod Berdsk,54.7750497,83.0800483,BERDSK G
BERDYAUH,-1.0,-1.0,BERDYAUH
Berdyaush,55.161258,59.1420931,BERDYAUSH
12,55.0445085,58.9820949,BERDYAUSH RP
BERDYJE,-1.0,-1.0,BERDYJE
BERDYUZHE,-1.0,-1.0,BERDYUZHE
BEREG KAMY K,-1.0,-1.0,BEREG KAMY K
Beregovaya,52.0193478,106.7344876,BEREGOVAYA
Beregovoy,54.3608181,127.4808146,BEREGOVOE
700,38.8985658,-77.04428419999999,BEREGOVOEPER
Beregovoy,54.3608181,127.4808146,BEREGOVOY
Bereslavka,48.6205943,44.0491785,BERESLAVKA
Brestovitsa,42.0836104,24.591914,BERESTOVITS.R
Bereza,53.5108369,50.1425993,BEREZA
Bereza,53.5108369,50.1425993,BEREZA KRASN
Biaroza,52.5335401,24.9830313,BEREZA P
Berezanskaya,45.7056398,39.5913287,BEREZANSKAYA
Bereza,53.5108369,50.1425993,BEREZE
Berezhki,56.1358438,38.6693211,BEREZHKI
Naberezhnye Chelny,55.7305685,52.38928850000001,BEREZHNOE
Berezina,52.78590459999999,32.8170455,BEREZINA RECH
Berezniki,59.41318270000001,56.7849318,BEREZNIK
Berezniki,59.41318270000001,56.7849318,BEREZNIKI
Gorod Berezniki,59.427626,56.7898739,BEREZNIKI G
Berezniki,59.41318270000001,56.7849318,BEREZNYAKI
600,38.88816010000001,-77.0198679,BEREZNYAKOVS
6А,60.4135185,57.08354319999999,BEREZOVAYA RO
Beryozovka,53.4045814,84.0026093,BEREZOVKA
Ulan-Ude,51.8687785,107.6630142,BEREZOVKA ENG
BEREZOVKA RP.,-1.0,-1.0,BEREZOVKA RP.
Berezovo,63.9374624,65.0477409,BEREZOVO
Berezovskaya,61.69287229999999,48.1539996,BEREZOVSKAYA
Beryozovsky,55.61478409999999,86.2584691,BEREZOVSKI
Berezovskii,53.9429832,37.7280827,BEREZOVSKII
Gorod Berezovskiy,55.6225053,86.2394486,BEREZOVSKIIY
Beryozovsky,56.90887859999999,60.7950057,BEREZOVSKIJ
Gorod Berezovskiy,55.6225053,86.2394486,BEREZOVSKIY
Gorod Berezovskiy,57.0479625,61.0266919,BEREZOVSKIY G
BEREZOVSKIY P,-1.0,-1.0,BEREZOVSKIY P
Gorod Berezovskiy,55.6225053,86.2394486,BEREZOVSKIYI
Beryozovsky District,63.49739579999999,62.0035337,BEREZOVSKY
Berezovyy Gay,52.8936909,50.2249043,BEREZOVYY GAY
7-19,40.9358704,-74.133172,BERGEN
3202,43.0290285,42.5788804,BERGISCH GLAD
Russia,52.4645441,143.649199,BERKUT
Berkoetovo,52.353015,56.58717559999999,BERKUTOVO
62,52.5116897,13.3913151,BERLIN
66,54.7033254,20.5521573,BERLINKA
BERLINSCHNE,-1.0,-1.0,BERLINSCHNE
Berezovo,63.9374624,65.0477409,BEROYZOVO
Bersenevka,56.0681701,37.103348,BERSENEVKA
Bershet,57.7297471,56.3724781,BERSHET
Beryozovsky,56.90887859999999,60.7950057,BERYOZOVIK
Berezovo,63.9374624,65.0477409,BERYOZOVO
Berezniki,59.41318270000001,56.7849318,BERZNK
Besedino,51.707939,36.4804331,BESEDINO
Beslan,43.1945942,44.5167186,BESLAN
Beslan,43.1945942,44.5167186,BESLAN G
1000,42.1129218,-72.5573236,BESSERGENEVSK
Bessergenovka,47.2776481,38.9850273,BESSERGENOVKA
Bessonovka,53.2770501,45.03001829999999,BESSONOVKA
Bessonovskiy,53.4350312,35.8820009,BESSONOVSKIY
Suite 1400,26.1194089,-80.1352661,BEST
4,55.8150305,37.3669951,BESTPOHOD.RU
Kuybyshevsky District,54.0683108,33.8823618,BETLICZA
Betovo,53.34699269999999,34.0104443,BETOVO
Betta,44.37400230000001,38.39686450000001,BETTA
Bezenchuk,52.9861916,49.41586789999999,BEZENCHUK
Bezenchuk,52.9899062,49.3524259,BEZENCHUK PGT
Bezhanitsky District,57.0367528,29.9762661,BEZHANICY
Bezhanitsy,56.9739466,29.8815282,BEZHANITSY
BEZHECZK,-1.0,-1.0,BEZHECZK
Bezhetsk,57.7764993,36.6865075,BEZHETSK
Reka Bezhka,54.2105268,37.7801144,BEZHKA
200,40.23207790000001,-84.4100203,BEZNCH
Bezrukovo,53.7799795,87.5606402,BEZRUKOVO
BEZSDACHI.RU,-1.0,-1.0,BEZSDACHI.RU
Bezvodnoe,52.9792303,45.2385993,BEZVODNOE
Griffin Industrial Estate,52.4838296,-2.0236342,BGID
Heimkirchen,49.573595,7.710572999999998,BHEIMKIRCHEN
Vyborg,60.70956219999999,28.749044,BIBORG
Vladimir,56.1250963,40.4048295,BIGLION RU
Biysk,52.50978809999999,85.1462061,BIISK
Biysk,52.50978809999999,85.1462061,BIJSK
BIKBARDA,-1.0,-1.0,BIKBARDA
BIKHMETKOVO,-1.0,-1.0,BIKHMETKOVO
Biklyan',55.59629589999999,51.9804557,BIKLYAN
Bykovo,55.6222772,38.0641286,BIKOVO
17,59.93534349999999,30.3716321,BILBAO
Bileyka,56.77953309999999,61.8420393,BILEYKA
Biliktuy,52.59522,103.8309946,BILIKTUJ
United States,37.09024,-95.712891,BILL
BIM A.S. KUMR,-1.0,-1.0,BIM A.S. KUMR
Bimeri,55.9877578,49.368674,BIMERI
1600,37.3654367,-121.9568661,BINGO
Bình Thuận,10.981392,108.3419169,BINH THUAN
39A,10.9437461,108.1941187,BINHTHUAN
Biofabrika,52.125781,113.4447427,BIOFABRIKA
Bira,49.0026196,132.4671327,BIRA
Birobidzhan,48.7879712,132.9306664,BIROBDZHAN
Birobidzhan,48.7879712,132.9306664,BIROBIDGAN
Birobidzhan,48.7879712,132.9306664,BIROBIDJAN
Birobidzhan,48.7879712,132.9306664,BIROBIDZHAN
Birobidzhan,48.7879712,132.9306664,BIROBIJAN G
Birsk,55.41847199999999,55.5311876,BIRSK
6,40.2388217,-74.254154,BIRUCH
Biryuch,50.6483496,38.4005789,BIRYUCH
BIRYUCH KOLO,-1.0,-1.0,BIRYUCH KOLO
Biryulino,56.7893124,35.9355641,BIRYULINO
Biserovo,55.7807731,38.1169246,BISEROVO
Bisert',56.8624337,59.04978440000001,BISERT
BISERT PGT,-1.0,-1.0,BISERT PGT
Reka Bishindy,54.484291,53.7113001,BISHINDY
Bisjkain,54.267778,55.098611,BISHKAIN
Bishkek,42.8746212,74.5697617,BISHKEK
Biysk,52.50978809999999,85.1462061,BISK
Biskamzha,53.4513446,89.5271528,BISKAMZHA
Surgut,61.25659669999999,73.4845392,BITCZA
BITKINO,-1.0,-1.0,BITKINO
BITYUKI,-1.0,-1.0,BITYUKI
Biysk,52.50978809999999,85.1462061,BIYSK
Biysk,52.50978809999999,85.1462061,BIYSK G
Bizsbuljak,53.695696,54.276083,BIZHBULYAK
Saint Petersburg,59.9310584,30.3609096,BLAGODARNII
Blagodarny,45.1023646,43.43686539999999,BLAGODARNIY
Blagodarny,45.1023646,43.43686539999999,BLAGODARNYJ
Blagodarny,45.1023646,43.43686539999999,BLAGODARNYY
27,43.6628917,-79.39565640000001,BLAGOV
Blagovarsky District,54.6909,55.0157472,BLAGOVARSKIY
Blagoveshchensk,50.2660067,127.5356153,BLAGOVECSHENS
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESCHENS
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESCHENSK
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHCHEN
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHCHENS
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHCHENSK
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHENSK
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHHENK
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHHENS
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESHTENSK
Blagoveshchensk,50.2660067,127.5356153,BLAGOVESTCHEN
1,49.348814,16.653641,BLANSKO
Bled,46.3683266,14.1145798,BLED
BLIZHNEE BORI,-1.0,-1.0,BLIZHNEE BORI
Blizhniy,51.3987869,54.2650765,BLIZHNIE PRUD
Nizhnyaya Tura,58.62526570000001,59.84870919999999,BLIZHNYAYA IG
1300,38.8934586,-77.0303701,BLOMSTERDALEN
BLUDNOE,-1.0,-1.0,BLUDNOE
BLYARK,-1.0,-1.0,BLYARK
174,56.3524111,43.86678149999999,BNOP
Bobki,58.20698059999999,56.5016022,BOBKI D.
Bobrov,51.0984536,40.0301213,BOBROV
Bobrov,51.0984536,40.0301213,BOBROVA
Bobrovo,64.35617669999999,41.1505915,BOBROVO
Bobrovsky District,51.0984085,40.0301906,BOBROVSKIJ
Bobrovskiy,56.6786624,60.9665337,BOBROVSKIY
Bobrovy Dvory,51.1850025,37.3762524,BOBROVY DVORY
Babruysk,53.1450386,29.2355135,BOBRUISK
Babruysk,53.1450386,29.2355135,BOBRUYSK
Bochinovka,52.0819413,39.7559098,BOCHINOVKA
Bodaybo,57.854032,114.2012017,BODAJBO
Bodaybo,57.854032,114.2012017,BODAYBO
Boduny,54.7148705,31.2866788,BODUNY
1700,38.66659,-94.368718,BOG.SABY
BOG.SABY PGT,-1.0,-1.0,BOG.SABY PGT
Bogandinskiy,56.89025479999999,65.882969,BOGANDINSKII
BOGANDINSKIIY,-1.0,-1.0,BOGANDINSKIIY
Bogandinskiy,56.89025479999999,65.882969,BOGANDINSKIJ
Bogandinskiy,56.89025479999999,65.882969,BOGANDINSKIY
Bogandinskoye,56.9546181,65.8210034,BOGANDINSKOE
Bogandinskiy,56.89025479999999,65.882969,BOGANDINSKY
Bogashevo,56.362917,85.140812,BOGASHEVO
Bogatovsky District,53.0889138,51.3310368,BOGATOE
Bogatovsky District,53.0889138,51.3310368,BOGATOE BOGAT
Bogatovsky District,53.0889138,51.3310368,BOGATOE RN B
Bogatovsky District,53.0889138,51.3310368,BOGATOE S.
